dataset,model,fold,subject,minutes,adapt_thr
INTA-UCH,v2_cwt1d,5,3,30.00,0.38
INTA-UCH,v2_cwt1d,5,10,3.00,0.44
INTA-UCH,v2_cwt1d,5,10,5.00,0.44
INTA-UCH,v2_cwt1d,5,10,7.50,0.44
INTA-UCH,v2_cwt1d,5,10,10.00,0.48
INTA-UCH,v2_cwt1d,5,10,15.00,0.16
INTA-UCH,v2_cwt1d,5,10,20.00,0.16
INTA-UCH,v2_cwt1d,5,10,25.00,0.16
INTA-UCH,v2_cwt1d,5,10,30.00,0.32
INTA-UCH,v2_cwt1d,6,5,3.00,0.16
INTA-UCH,v2_cwt1d,6,5,5.00,0.26
INTA-UCH,v2_cwt1d,6,5,7.50,0.26
INTA-UCH,v2_cwt1d,6,5,10.00,0.26
INTA-UCH,v2_cwt1d,6,5,15.00,0.30
INTA-UCH,v2_cwt1d,6,5,20.00,0.26
INTA-UCH,v2_cwt1d,6,5,25.00,0.30
INTA-UCH,v2_cwt1d,6,5,30.00,0.30
INTA-UCH,v2_cwt1d,6,7,3.00,0.78
INTA-UCH,v2_cwt1d,6,7,5.00,0.76
INTA-UCH,v2_cwt1d,6,7,7.50,0.74
INTA-UCH,v2_cwt1d,6,7,10.00,0.66
INTA-UCH,v2_cwt1d,6,7,15.00,0.72
INTA-UCH,v2_cwt1d,6,7,20.00,0.72
INTA-UCH,v2_cwt1d,6,7,25.00,0.66
INTA-UCH,v2_cwt1d,6,7,30.00,0.72
INTA-UCH,v2_cwt1d,7,1,3.00,0.26
INTA-UCH,v2_cwt1d,7,1,5.00,0.34
INTA-UCH,v2_cwt1d,7,1,7.50,0.34
INTA-UCH,v2_cwt1d,7,1,10.00,0.34
INTA-UCH,v2_cwt1d,7,1,15.00,0.60
INTA-UCH,v2_cwt1d,7,1,20.00,0.60
INTA-UCH,v2_cwt1d,7,1,25.00,0.62
INTA-UCH,v2_cwt1d,7,1,30.00,0.62
INTA-UCH,v2_cwt1d,7,4,3.00,0.52
INTA-UCH,v2_cwt1d,7,4,5.00,0.54
INTA-UCH,v2_cwt1d,7,4,7.50,0.22
INTA-UCH,v2_cwt1d,7,4,10.00,0.22
INTA-UCH,v2_cwt1d,7,4,15.00,0.24
INTA-UCH,v2_cwt1d,7,4,20.00,0.24
INTA-UCH,v2_cwt1d,7,4,25.00,0.24
INTA-UCH,v2_cwt1d,7,4,30.00,0.24
INTA-UCH,v2_cwt1d,8,2,3.00,0.56
INTA-UCH,v2_cwt1d,8,2,5.00,0.68
INTA-UCH,v2_cwt1d,8,2,7.50,0.52
INTA-UCH,v2_cwt1d,8,2,10.00,0.52
INTA-UCH,v2_cwt1d,8,2,15.00,0.52
INTA-UCH,v2_cwt1d,8,2,20.00,0.62
INTA-UCH,v2_cwt1d,8,2,25.00,0.60
INTA-UCH,v2_cwt1d,8,2,30.00,0.60
INTA-UCH,v2_cwt1d,8,8,3.00,0.04
INTA-UCH,v2_cwt1d,8,8,5.00,0.60
INTA-UCH,v2_cwt1d,8,8,7.50,0.56
INTA-UCH,v2_cwt1d,8,8,10.00,0.54
INTA-UCH,v2_cwt1d,8,8,15.00,0.60
INTA-UCH,v2_cwt1d,8,8,20.00,0.60
INTA-UCH,v2_cwt1d,8,8,25.00,0.60
INTA-UCH,v2_cwt1d,8,8,30.00,0.68
INTA-UCH,v2_cwt1d,9,6,3.00,0.86
INTA-UCH,v2_cwt1d,9,6,5.00,0.58
INTA-UCH,v2_cwt1d,9,6,7.50,0.54
INTA-UCH,v2_cwt1d,9,6,10.00,0.58
INTA-UCH,v2_cwt1d,9,6,15.00,0.58
INTA-UCH,v2_cwt1d,9,6,20.00,0.54
INTA-UCH,v2_cwt1d,9,6,25.00,0.52
INTA-UCH,v2_cwt1d,9,6,30.00,0.54
INTA-UCH,v2_cwt1d,9,9,3.00,0.10
INTA-UCH,v2_cwt1d,9,9,5.00,0.10
INTA-UCH,v2_cwt1d,9,9,7.50,0.10
INTA-UCH,v2_cwt1d,9,9,10.00,0.10
INTA-UCH,v2_cwt1d,9,9,15.00,0.12
INTA-UCH,v2_cwt1d,9,9,20.00,0.12
INTA-UCH,v2_cwt1d,9,9,25.00,0.22
INTA-UCH,v2_cwt1d,9,9,30.00,0.30
INTA-UCH,v2_cwt1d,10,2,3.00,0.34
INTA-UCH,v2_cwt1d,10,2,5.00,0.40
INTA-UCH,v2_cwt1d,10,2,7.50,0.44
INTA-UCH,v2_cwt1d,10,2,10.00,0.44
INTA-UCH,v2_cwt1d,10,2,15.00,0.34
INTA-UCH,v2_cwt1d,10,2,20.00,0.46
INTA-UCH,v2_cwt1d,10,2,25.00,0.48
INTA-UCH,v2_cwt1d,10,2,30.00,0.48
INTA-UCH,v2_cwt1d,10,5,3.00,0.24
INTA-UCH,v2_cwt1d,10,5,5.00,0.24
INTA-UCH,v2_cwt1d,10,5,7.50,0.24
INTA-UCH,v2_cwt1d,10,5,10.00,0.24
INTA-UCH,v2_cwt1d,10,5,15.00,0.26
INTA-UCH,v2_cwt1d,10,5,20.00,0.32
INTA-UCH,v2_cwt1d,10,5,25.00,0.32
INTA-UCH,v2_cwt1d,10,5,30.00,0.26
INTA-UCH,v2_cwt1d,11,1,3.00,0.12
INTA-UCH,v2_cwt1d,11,1,5.00,0.58
INTA-UCH,v2_cwt1d,11,1,7.50,0.58
INTA-UCH,v2_cwt1d,11,1,10.00,0.58
INTA-UCH,v2_cwt1d,11,1,15.00,0.60
INTA-UCH,v2_cwt1d,11,1,20.00,0.54
INTA-UCH,v2_cwt1d,11,1,25.00,0.54
INTA-UCH,v2_cwt1d,11,1,30.00,0.70
INTA-UCH,v2_cwt1d,11,6,3.00,0.86
INTA-UCH,v2_cwt1d,11,6,5.00,0.68
INTA-UCH,v2_cwt1d,11,6,7.50,0.56
INTA-UCH,v2_cwt1d,11,6,10.00,0.54
INTA-UCH,v2_cwt1d,11,6,15.00,0.54
INTA-UCH,v2_cwt1d,11,6,20.00,0.54
INTA-UCH,v2_cwt1d,11,6,25.00,0.54
INTA-UCH,v2_cwt1d,11,6,30.00,0.54
INTA-UCH,v2_cwt1d,12,3,3.00,0.18
INTA-UCH,v2_cwt1d,12,3,5.00,0.18
INTA-UCH,v2_cwt1d,12,3,7.50,0.18
INTA-UCH,v2_cwt1d,12,3,10.00,0.18
INTA-UCH,v2_cwt1d,12,3,15.00,0.18
INTA-UCH,v2_cwt1d,12,3,20.00,0.18
INTA-UCH,v2_cwt1d,12,3,25.00,0.18
INTA-UCH,v2_cwt1d,12,3,30.00,0.18
INTA-UCH,v2_cwt1d,12,8,3.00,0.94
INTA-UCH,v2_cwt1d,12,8,5.00,0.32
INTA-UCH,v2_cwt1d,12,8,7.50,0.32
INTA-UCH,v2_cwt1d,12,8,10.00,0.32
INTA-UCH,v2_cwt1d,12,8,15.00,0.52
INTA-UCH,v2_cwt1d,12,8,20.00,0.52
INTA-UCH,v2_cwt1d,12,8,25.00,0.52
INTA-UCH,v2_cwt1d,12,8,30.00,0.60
INTA-UCH,v2_cwt1d,13,4,3.00,0.62
INTA-UCH,v2_cwt1d,13,4,5.00,0.62
INTA-UCH,v2_cwt1d,13,4,7.50,0.62
INTA-UCH,v2_cwt1d,13,4,10.00,0.62
INTA-UCH,v2_cwt1d,13,4,15.00,0.54
INTA-UCH,v2_cwt1d,13,4,20.00,0.54
INTA-UCH,v2_cwt1d,13,4,25.00,0.54
INTA-UCH,v2_cwt1d,13,4,30.00,0.54
INTA-UCH,v2_cwt1d,13,7,3.00,0.68
INTA-UCH,v2_cwt1d,13,7,5.00,0.80
INTA-UCH,v2_cwt1d,13,7,7.50,0.68
INTA-UCH,v2_cwt1d,13,7,10.00,0.52
INTA-UCH,v2_cwt1d,13,7,15.00,0.68
INTA-UCH,v2_cwt1d,13,7,20.00,0.68
INTA-UCH,v2_cwt1d,13,7,25.00,0.62
INTA-UCH,v2_cwt1d,13,7,30.00,0.62
INTA-UCH,v2_cwt1d,14,9,3.00,0.06
INTA-UCH,v2_cwt1d,14,9,5.00,0.06
INTA-UCH,v2_cwt1d,14,9,7.50,0.12
INTA-UCH,v2_cwt1d,14,9,10.00,0.12
INTA-UCH,v2_cwt1d,14,9,15.00,0.12
INTA-UCH,v2_cwt1d,14,9,20.00,0.08
INTA-UCH,v2_cwt1d,14,9,25.00,0.42
INTA-UCH,v2_cwt1d,14,9,30.00,0.42
INTA-UCH,v2_cwt1d,14,10,3.00,0.92
INTA-UCH,v2_cwt1d,14,10,5.00,0.92
INTA-UCH,v2_cwt1d,14,10,7.50,0.92
INTA-UCH,v2_cwt1d,14,10,10.00,0.52
INTA-UCH,v2_cwt1d,14,10,15.00,0.52
INTA-UCH,v2_cwt1d,14,10,20.00,0.52
INTA-UCH,v2_cwt1d,14,10,25.00,0.52
INTA-UCH,v2_cwt1d,14,10,30.00,0.52
